popularity,original_title,vote_average,release_year,budget_adj,revenue_adj,roi,gen1,gen2,gen3,gen4,gen5,ryear_ord
3.584406,Terminator 2: Judgment Day,7.5,1991,160109284.2,832568277.8,420.0,Action,Thriller,Science Fiction,,,1990s
2.326917,Hook,6.5,1991,112076498.9,481696503.6,329.79,Adventure,Fantasy,Comedy,Family,,1990s
1.606765,Robin Hood: Prince of Thieves,6.5,1991,76852456.41,625217000.9,713.53,Adventure,Drama,Action,Romance,,1990s
1.301458,Highlander II: The Quickening,4.8,1991,48032785.26,24907144.62,-48.15,Action,Fantasy,Science Fiction,,,1990s
1.287839,Cape Fear,6.9,1991,56038249.47,291879225.1,420.86,Crime,Thriller,,,,1990s
1.28293,Star Trek VI: The Undiscovered Country,6.6,1991,43229506.73,155145896.4,258.89,Science Fiction,Action,Adventure,Thriller,,1990s
1.259634,The Naked Gun 2Â½: The Smell of Fear,6.5,1991,36825135.36,139183658.8,277.96,Action,Comedy,Crime,,,1990s
1.231168,Point Break,6.7,1991,38426228.21,133742420.0,248.05,Action,Thriller,Crime,,,1990s
1.0200690000000001,Backdraft,6.2,1991,120081963.1,243956250.8,103.16,Action,Crime,Drama,Mystery,Thriller,1990s
0.983036,The Addams Family,6.6,1991,48032785.26,306613163.5,538.34,Comedy,Family,Fantasy,,,1990s
0.9772430000000001,Hudson Hawk,5.6,1991,104071034.7,27567744.64,-73.51,Action,Adventure,Comedy,,,1990s
0.963521,The Rocketeer,6.3,1991,67245899.36,99267756.2,47.62,Action,Adventure,Science Fiction,Family,,1990s
0.9158040000000001,Thelma & Louise,7.0,1991,25617485.47,72627172.4,183.51,Drama,Thriller,Crime,Adventure,,1990s
0.816448,The Doors,6.5,1991,60841527.99,55104641.02,-9.43,Drama,Music,,,,1990s
0.799449,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,6.0,1991,40027321.05,124.88524170000001,-100.0,Science Fiction,Adventure,Action,Comedy,Family,1990s
0.764796,Nothing but Trouble,5.3,1991,64043713.68,13576935.87,-78.8,Comedy,Adventure,,,,1990s
0.695385,The Silence of the Lambs,7.9,1991,30420764.0,436686740.1,1335.49,Crime,Drama,Thriller,,,1990s
0.693523,Barton Fink,7.0,1991,14409835.58,9853027.683,-31.62,Comedy,Drama,,,,1990s
0.689242,Freddy's Dead: The Final Nightmare,5.4,1991,17612021.26,55833362.42,217.02,Horror,Thriller,Comedy,,,1990s
0.662297,The Last Boy Scout,6.4,1991,46431692.42,95280914.94,105.21,Adventure,Action,Comedy,Thriller,,1990s
0.658866,JFK,7.2,1991,64043713.68,328873272.5,413.51,Drama,Thriller,History,,,1990s
0.649755,Boyz n the Hood,7.3,1991,10407103.47,92069353.26,784.68,Crime,Drama,,,,1990s
0.63395,Harley Davidson and the Marlboro Man,6.4,1991,36825135.36,11903686.58,-67.68,Action,Thriller,,,,1990s
0.627123,Double Impact,5.1,1991,24016392.63,48197244.71,100.68,Thriller,Action,Crime,Drama,,1990s
0.601417,What About Bob?,6.8,1991,56038249.47,102005625.0,82.03,Comedy,,,,,1990s
0.583385,Child's Play 3,5.5,1991,20814206.95,32918877.11,58.16,Horror,,,,,1990s
0.5332279999999999,City Slickers,6.1,1991,41628413.89,198589614.9,377.05,Action,Adventure,Comedy,Drama,Western,1990s
0.5144890000000001,Hot Shots!,6.2,1991,41628413.89,289951771.9,596.52,Action,Comedy,War,,,1990s
0.48393100000000006,Return to the Blue Lagoon,5.0,1991,17612021.26,4495634.941000001,-74.47,Drama,Adventure,Romance,,,1990s
0.47491099999999997,Fried Green Tomatoes,7.3,1991,17612021.26,191200107.1,985.62,Drama,Comedy,,,,1990s
0.44939700000000005,Showdown in Little Tokyo,5.4,1991,12808742.74,3643378.0239999997,-71.56,Action,Thriller,,,,1990s
0.44651499999999994,Sleeping with the Enemy,6.1,1991,30420764.0,280189654.3,821.05,Crime,Thriller,,,,1990s
0.44464,Rock-A-Doodle,5.3,1991,28819671.15,18664555.68,-35.24,Comedy,Family,Animation,Fantasy,Music,1990s
0.386486,The Fisher King,6.8,1991,38426228.21,67078570.75,74.56,Drama,Comedy,,,,1990s
0.376137,Don't Tell Mom the Babysitter's Dead,5.9,1991,16010928.42,40341533.92,151.96,Comedy,Family,,,,1990s
0.26744,Shadows and Fog,6.0,1991,22415299.79,4380159.322,-80.46,Thriller,Comedy,,,,1990s
0.369101,Bugsy,5.7,1991,48032785.26,78636099.46,63.71,Drama,Crime,,,,1990s
0.363923,Cool as Ice,3.9,1991,9606557.052000001,1910203.0280000002,-80.12,Drama,Action,Comedy,Music,Romance,1990s
0.30493200000000004,Out for Justice,5.6,1991,22415299.79,63520414.09,183.38,Action,Thriller,Crime,,,1990s
0.350342,The Prince of Tides,5.9,1991,48032785.26,119741889.4,149.29,Drama,Romance,,,,1990s
0.329328,Jungle Fever,5.5,1991,22415299.79,52007789.64,132.02,Drama,Romance,,,,1990s
0.261842,New Jack City,6.0,1991,13609289.16,76250850.58,460.29,Thriller,Crime,Drama,,,1990s
0.27578600000000003,A Rage in Harlem,6.0,1991,12808742.74,16651365.56,30.0,Crime,Comedy,,,,1990s
0.263047,Oscar,6.3,1991,56038249.47,37726095.92,-32.68,Action,Comedy,Thriller,Family,,1990s
0.211558,Mobsters,6.0,1991,36825135.36,32416990.54,-11.97,Drama,Action,Thriller,Crime,,1990s
0.192123,Shattered,6.5,1991,35224042.52,18430229.34,-47.68,Mystery,Thriller,,,,1990s
0.191606,White Fang,6.5,1991,22415299.79,55707079.42,148.52,Action,Adventure,Drama,Family,,1990s
0.172296,Dutch,6.6,1991,27218578.31,7371317.767000001,-72.92,Comedy,,,,,1990s
0.1523,Mannequin Two: On the Move,4.8,1991,20814206.95,6007982.408,-71.14,Fantasy,Comedy,Science Fiction,Romance,,1990s
3.7774410000000005,Die Hard,7.2,1988,51628948.65,259560770.4,402.74,Action,Thriller,,,,1980s
2.1506819999999998,Big,6.7,1988,33190038.42,279660690.9,742.6,Fantasy,Drama,Comedy,Romance,Family,1980s
1.9058830000000002,The Naked Gun: From the Files of Police Squad!,6.8,1988,22126692.28,145217807.8,556.3,Action,Comedy,Crime,,,1980s
1.651962,License to Drive,6.2,1988,14751128.18,41364514.39,180.42,Comedy,Family,,,,1980s
1.628865,Beetlejuice,7.0,1988,27658365.35,135206381.2,388.84,Fantasy,Comedy,,,,1980s
1.4598209999999998,Rain Man,7.4,1988,46097275.58,654259434.4,1319.3,Drama,,,,,1980s
1.3925809999999998,Bloodsport,6.4,1988,2765836.535,21769196.84,687.07,Action,,,,,1980s
1.279955,Coming to America,6.4,1988,71911749.9,532427775.7,640.39,Comedy,Romance,,,,1980s
1.183033,Rambo III,5.7,1988,116165134.5,348524188.3,200.02,Action,Adventure,Thriller,War,,1980s
1.144528,Twins,5.5,1988,27658365.35,399413325.5,1344.1,Comedy,Drama,,,,1980s
1.1155979999999999,Who Framed Roger Rabbit,6.9,1988,129072371.6,608122557.5,371.15,Fantasy,Animation,Comedy,Crime,Family,1980s
1.1011030000000002,The Land Before Time,6.9,1988,22679859.58,155736595.7,586.67,Animation,Adventure,Family,,,1980s
1.0798860000000001,Cocktail,5.5,1988,36877820.46,316236126.1,757.52,Drama,Romance,,,,1980s
0.891508,Child's Play,6.2,1988,16595019.21,81493868.88,391.07,Horror,Thriller,,,,1980s
0.869474,Willow,6.7,1988,64536185.81,105599386.3,63.63,Adventure,Drama,Action,,,1980s
0.78304,A Nightmare on Elm Street 4: The Dream Master,5.9,1988,12907237.16,133682099.2,935.71,Horror,Thriller,,,,1980s
0.75639,Bull Durham,6.3,1988,12907237.16,93831926.38,626.97,Comedy,Romance,,,,1980s
0.753578,Red Heat,5.6,1988,53472839.67,64526317.3,20.67,Comedy,Action,Crime,,,1980s
0.7273970000000001,A Fish Called Wanda,6.8,1988,13829182.67,115231594.6,733.25,Comedy,Crime,,,,1980s
0.669161,The Blob,6.0,1988,35033929.44,15208308.06,-56.59,Horror,Science Fiction,,,,1980s
0.657109,Cocoon: The Return,5.7,1988,32268092.9,46143223.5,43.0,Comedy,Drama,Science Fiction,,,1980s
0.5887560000000001,Mississippi Burning,7.1,1988,27658365.35,63806004.96,130.69,Thriller,Crime,Drama,,,1980s
0.572843,Working Girl,6.4,1988,51628948.65,190240939.4,268.48,Comedy,Drama,Romance,,,1980s
0.540362,They Live,6.9,1988,7375564.092,23987045.56,225.22,Action,Horror,Science Fiction,Thriller,,1980s
0.5385220000000001,Phantasm II,6.1,1988,5531673.069,13428783.58,142.76,Action,Horror,Science Fiction,Thriller,,1980s
0.513842,Halloween 4: The Return of Michael Myers,5.9,1988,9219455.115,32763651.52,255.38,Horror,Thriller,,,,1980s
0.49929799999999996,Action Jackson,5.4,1988,12907237.16,37351654.36,189.39,Action,Adventure,Comedy,Crime,Drama,1980s
0.497587,Married to the Mob,6.0,1988,18438910.23,39619238.35,114.87,Action,Comedy,Thriller,Crime,Romance,1980s
0.48513599999999996,Friday the 13th Part VII: The New Blood,5.4,1988,5162894.865,35347392.76,584.64,Horror,Thriller,,,,1980s
0.481627,Dangerous Liaisons,6.7,1988,25814474.32,63929029.37,147.65,Drama,Romance,,,,1980s
0.480782,My Stepmother is an Alien,5.6,1988,36877820.46,25545266.23,-30.73,Comedy,Science Fiction,,,,1980s
0.469728,Frantic,6.4,1988,36877820.46,32522457.67,-11.81,Thriller,Action,Crime,Drama,Mystery,1980s
0.41036999999999996,Return of the Living Dead Part II,6.1,1988,11432124.34,16974720.62,48.48,Comedy,Horror,,,,1980s
0.38461799999999996,Poltergeist III,4.4,1988,19360855.74,26079994.63,34.7,Horror,Thriller,,,,1980s
0.370575,Midnight Run,6.9,1988,55316730.69,70830503.27,28.05,Adventure,Comedy,Crime,,,1980s
0.35674,Above the Law,5.9,1988,13829182.67,34793543.21,151.6,Action,Adventure,Drama,Thriller,,1980s
0.35363,The Last Temptation of Christ,6.7,1988,12907237.16,15439978.21,19.62,Drama,,,,,1980s
0.336536,Prison,6.8,1988,2397058.33,654035.5215,-72.72,Crime,Drama,Horror,Thriller,,1980s
0.320295,The Great Outdoors,6.2,1988,44253384.55,80126708.5,81.06,Comedy,,,,,1980s
0.288071,Dead Ringers,6.9,1988,23970583.3,14822132.74,-38.17,Drama,Horror,Thriller,,,1980s
0.28514,Ernest Saves Christmas,5.2,1988,11063346.14,52001615.62,370.04,Comedy,Family,,,,1980s
0.265664,Bad Dreams,4.9,1988,7375564.092,18064781.05,144.93,Horror,Thriller,,,,1980s
0.254085,Night of the Demons,5.4,1988,2212669.228,5734324.068,159.16,Horror,,,,,1980s
0.246182,Talk Radio,5.5,1988,7375564.092,6395668.774,-13.29,Drama,,,,,1980s
0.407649,Earth Girls Are Easy,5.5,1988,18438910.23,7221235.945,-60.84,Music,Comedy,Drama,Romance,Science Fiction,1980s
0.200403,Punchline,5.1,1988,27658365.35,38781208.32,40.22,Comedy,Drama,,,,1980s
0.199235,Critters 2,4.5,1988,8297509.603999999,7031296.731000001,-15.26,Thriller,Comedy,Horror,Science Fiction,,1980s
0.18872,Monkey Shines,6.0,1988,12907237.16,9854817.553,-23.65,Thriller,Drama,Horror,Science Fiction,,1980s
0.168545,Powaqqatsi,7.2,1988,4609727.558,1086501.722,-76.43,Documentary,Drama,Music,,,1980s
0.167846,The Serpent and the Rainbow,5.7,1988,12907237.16,36131101.76,179.93,Horror,Thriller,,,,1980s
0.15554300000000001,Colors,6.4,1988,11063346.14,85954947.47,676.93,Action,Crime,Drama,,,1980s
0.154945,Biloxi Blues,6.4,1988,36877820.46,95301135.06,158.42,Comedy,Drama,Romance,,,1980s
0.149591,Vampire's Kiss,5.5,1988,3687782.046,1337062.541,-63.74,Comedy,Fantasy,Horror,,,1980s
0.117336,The Lair of the White Worm,5.4,1988,4609727.558,2192967.252,-52.43,Comedy,Horror,,,,1980s
0.077948,A Cry in the Dark,5.5,1988,27658365.35,12739068.77,-53.94,Drama,Foreign,,,,1980s
0.076438,Red Scorpion,4.6,1988,29502256.37,7730402.481000001,-73.8,Action,History,War,,,1980s
0.057680999999999996,The New Adventures of Pippi Longstocking,5.7,1988,9219455.115,6582578.475,-28.6,Fantasy,Adventure,Family,,,1980s
3.474728,Predator,7.1,1987,34543447.89,188521918.5,445.75,Science Fiction,Action,Adventure,Thriller,,1980s
2.0267,Full Metal Jacket,7.7,1987,32624367.45,88964109.17,172.69,Drama,War,,,,1980s
1.945847,Dirty Dancing,6.9,1987,11514482.63,410595461.9,3465.9,Drama,Music,Romance,,,1980s
1.846689,Spaceballs,6.5,1987,43563125.94,73154354.13,67.93,Comedy,Science Fiction,,,,1980s
1.511663,The Living Daylights,6.0,1987,76763217.52,366901115.0,377.96,Action,Adventure,Thriller,,,1980s
1.503371,RoboCop,6.8,1987,24948045.69,101711263.2,307.69,Action,Thriller,Science Fiction,,,1980s
1.427206,Evil Dead II,7.5,1987,6908689.5770000005,11366797.87,64.53,Horror,Comedy,Fantasy,,,1980s
1.393529,Lethal Weapon,6.6,1987,28786206.57,230687145.9,701.38,Adventure,Action,Comedy,Thriller,Crime,1980s
1.354524,The Running Man,6.3,1987,51815171.83,73159385.96,41.19,Action,Science Fiction,,,,1980s
1.285867,Jaws: The Revenge,3.7,1987,44138850.08,99563837.16,125.57,Adventure,Thriller,,,,1980s
1.186793,The Princess Bride,7.5,1987,30705287.01,59218627.21,92.86,Adventure,Family,Fantasy,Comedy,Romance,1980s
1.121083,A Nightmare on Elm Street 3: Dream Warriors,6.2,1987,9595402.19,85961796.1,795.86,Horror,Thriller,,,,1980s
1.082108,Wall Street,6.7,1987,28786206.57,84147971.46,192.32,Crime,Drama,,,,1980s
1.07467,Beverly Hills Cop II,6.1,1987,38381608.76,575657032.7,1399.83,Action,Comedy,Crime,,,1980s
1.065222,Superman IV: The Quest for Peace,4.3,1987,32624367.45,37038252.45,13.53,Action,Adventure,Fantasy,Science Fiction,Thriller,1980s
1.0264360000000001,Raising Arizona,7.0,1987,11514482.63,55999304.53,386.34,Comedy,Crime,,,,1980s
1.016148,The Untouchables,7.5,1987,47977010.95,146369136.3,205.08,Crime,Drama,History,Thriller,,1980s
1.011111,"Good Morning, Vietnam",7.0,1987,24948045.69,237816996.1,853.25,Comedy,Drama,War,,,1980s
0.9702299999999999,The Last Emperor,7.1,1987,44138850.08,84409275.38,91.24,Drama,History,,,,1980s
0.8658129999999999,Fatal Attraction,6.4,1987,26867126.13,614385336.8,2186.75,Horror,Drama,Romance,Thriller,,1980s
0.754116,Angel Heart,6.7,1987,32624367.45,32980610.19,1.09,Horror,Mystery,Thriller,,,1980s
0.721427,Over the Top,5.4,1987,47977010.95,30815787.66,-35.77,Action,Drama,,,,1980s
0.6582479999999999,The Lost Boys,6.5,1987,16312183.72,61837697.99,279.09,Comedy,Horror,,,,1980s
0.614942,Creepshow 2,5.8,1987,6716781.533,26867126.13,300.0,Horror,,,,,1980s
0.6014510000000001,Overboard,6.6,1987,3607882.738,51264754.61,1320.91,Comedy,Romance,,,,1980s
0.598029,Barfly,7.1,1987,5757241.313999999,6182448.129,7.39,Comedy,Drama,Romance,,,1980s
0.57606,Broadcast News,6.3,1987,38381608.76,98351728.68,156.25,Comedy,Drama,Romance,,,1980s
0.548575,Blind Date,5.6,1987,34543447.89,75461534.05,118.45,Comedy,Romance,,,,1980s
0.5137,Dragnet,5.8,1987,38381608.76,127951840.3,233.37,Action,Comedy,Crime,,,1980s
0.47393,The Pick-up Artist,5.6,1987,28786206.57,25505285.24,-11.4,Romance,Comedy,Crime,Drama,,1980s
0.447184,Cherry 2000,6.0,1987,19190804.38,26867.12613,-99.86,Science Fiction,,,,,1980s
0.406719,No Way Out,7.0,1987,28786206.57,68145615.6,136.73,Crime,Drama,Action,Thriller,Mystery,1980s
0.397728,The Secret of My Success,5.7,1987,23028965.26,213011939.2,824.97,Comedy,,,,,1980s
0.380326,Three Men and a Baby,6.1,1987,21109884.82,322405513.6,1427.27,Family,Comedy,Drama,,,1980s
0.356749,Prince of Darkness,6.5,1987,5757241.313999999,27217342.96,372.75,Horror,,,,,1980s
0.349927,Hellraiser,6.7,1987,1919080.438,27949539.32,1356.4,Horror,,,,,1980s
0.18771400000000002,Mio min Mio,6.1,1987,13817379.15,4413885.008,-68.06,Adventure,Drama,Fantasy,Family,Mystery,1980s
0.322457,La Bamba,6.9,1987,12474022.85,104043744.3,734.08,Drama,Music,,,,1980s
0.32054,Someone to Watch Over Me,5.4,1987,32624367.45,19725362.32,-39.54,Crime,Drama,Romance,Thriller,,1980s
0.313707,Project X,6.0,1987,34543447.89,35564947.54,2.96,Action,Comedy,Drama,Science Fiction,,1980s
0.287829,Throw Momma from the Train,5.8,1987,26867126.13,111145408.9,313.69,Crime,Comedy,,,,1980s
0.28269,The Monster Squad,7.0,1987,23028965.26,7234914.061000001,-68.58,Horror,Comedy,Action,Fantasy,Science Fiction,1980s
0.48156099999999996,Can't Buy Me Love,6.4,1987,3454344.789,60688679.29,1656.88,Drama,Comedy,Romance,Family,,1980s
0.20076,Mannequin,5.6,1987,11514482.63,81985411.53,612.02,Fantasy,Comedy,Romance,,,1980s
0.146481,Ernest Goes to Camp,6.1,1987,5757241.313999999,45116395.11,683.65,Comedy,Family,,,,1980s
0.159907,"Silent Night, Deadly Night Part 2",5.5,1987,479770.1095,296158.2504,-38.27,Comedy,Horror,,,,1980s
3.309196,2001: A Space Odyssey,7.7,1968,75227563.38,355546597.2,372.63,Science Fiction,Mystery,Adventure,,,1960s
1.152937,Planet of the Apes,7.2,1968,36359988.97,209354710.5,475.78,Adventure,Science Fiction,Mystery,,,1960s
0.7868539999999999,Bullitt,6.7,1968,34479299.88,265182633.7,669.11,Action,Crime,Drama,Thriller,,1960s
0.724527,Rosemary's Baby,7.3,1968,20060683.57,209354710.5,943.61,Horror,Drama,Mystery,,,1960s
0.6331289999999999,Oliver!,6.2,1968,62689636.15,105318588.7,68.0,Drama,Family,Music,,,1960s
0.621202,Hang 'em High,6.3,1968,11284134.51,42628952.58,277.78,Western,,,,,1960s
0.569422,Where Eagles Dare,6.9,1968,48271019.84,131648235.9,172.73,Adventure,Drama,Action,History,War,1960s
0.378658,The Green Berets,5.6,1968,43882745.3,68958599.76,57.14,War,Drama,,,,1960s
0.045242000000000004,Charly,6.0,1968,5955515.433999999,5107111.512,-14.25,Drama,Romance,Science Fiction,,,1960s
3.264571,The Godfather: Part II,8.1,1974,57489690.55,210247939.8,265.71,Drama,Crime,,,,1970s
1.6508479999999999,Chinatown,7.7,1974,26533703.33,132668516.7,400.0,Crime,Drama,Mystery,Thriller,,1970s
1.6195549999999999,The Man with the Golden Gun,6.1,1974,30955987.22,431491083.6,1293.89,Adventure,Action,Thriller,,,1970s
1.049959,Young Frankenstein,7.5,1974,12382394.89,381525170.5,2981.19,Comedy,Science Fiction,,,,1970s
0.9060870000000001,The Texas Chain Saw Massacre,6.8,1974,375894.1305,136467258.5,36204.71,Horror,Thriller,,,,1970s
0.761779,The Conversation,7.2,1974,7075654.222,19546494.79,176.25,Crime,Drama,Mystery,,,1970s
0.577802,Blazing Saddles,7.0,1974,11497938.11,528462924.7,4496.15,Comedy,Western,,,,1970s
0.463337,Airport 1975,6.1,1974,13266851.67,207847342.8,1466.67,Action,Adventure,Drama,Thriller,,1970s
0.41586599999999996,The Sugarland Express,6.1,1974,13266851.67,56605233.77,326.67,Action,Crime,Drama,,,1970s
0.372231,The Great Gatsby,6.1,1974,28744845.28,117337342.9,308.2,Drama,Romance,,,,1970s
0.400179,Death Wish,6.8,1974,13266851.67,97290245.55,633.33,Action,Crime,Drama,Thriller,,1970s
0.226287,The Towering Inferno,7.2,1974,61911974.44,512984931.1,728.57,Action,Thriller,,,,1970s
0.186995,Earthquake,6.0,1974,30955987.22,352308556.0,1038.1,Action,Drama,Thriller,,,1970s
3.258151,One Flew Over the Cuckoo's Nest,8.0,1975,12155463.52,441572637.4,3532.71,Drama,,,,,1970s
2.5631909999999998,Jaws,7.3,1975,28362748.2,1907005842.0,6623.63,Horror,Thriller,Adventure,,,1970s
2.234953,Monty Python and the Holy Grail,7.6,1975,1620728.469,20376397.98,1157.24,Adventure,Comedy,Fantasy,,,1970s
1.4099469999999998,The Rocky Horror Picture Show,7.1,1975,4862185.406,457419488.3,9307.69,Comedy,Horror,Music,Science Fiction,,1970s
1.019569,Barry Lyndon,7.2,1975,44570032.89,81036423.44,81.82,Drama,Romance,War,,,1970s
0.790976,The Return of the Pink Panther,6.6,1975,20259105.86,169501241.1,736.67,Comedy,,,,,1970s
0.423755,Hard Times,5.9,1975,10939917.16,20259105.86,85.19,Drama,,,,,1970s
0.347121,Tommy,6.1,1975,20259105.86,138781054.2,585.03,Drama,Music,,,,1970s
0.277357,Dog Day Afternoon,7.2,1975,7293278.11,189081703.4,2492.55,Crime,Drama,Thriller,,,1970s
3.170651,Dr. No,6.7,1962,7929293.767000001,429623553.2,5318.18,Adventure,Action,Thriller,,,1960s
1.1687670000000001,Lawrence of Arabia,7.5,1962,108126733.2,504591421.5,366.67,Adventure,Drama,History,War,,1960s
0.810805,To Kill a Mockingbird,7.7,1962,14416897.76,94645823.68,556.49,Crime,Drama,,,,1960s
0.526108,How the West Was Won,6.1,1962,108126733.2,360422443.9,233.33,Western,Action,Adventure,Drama,,1960s
0.507078,The Man Who Shot Liberty Valance,7.1,1962,23067036.41,57667591.03,150.0,Western,,,,,1960s
0.23940999999999998,Birdman of Alcatraz,6.4,1962,19102389.53,22346191.52,16.98,Drama,,,,,1960s
0.46157700000000007,The Miracle Worker,6.8,1962,3604224.439,18021122.2,400.0,Drama,,,,,1960s
3.153791,Goldfinger,7.0,1964,24605935.94,878080399.5,3468.57,Adventure,Action,Thriller,,,1960s
2.210475,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,7.7,1964,12654481.34,66367636.59,424.46,Drama,Comedy,War,,,1960s
1.9878189999999998,Mary Poppins,7.2,1964,42181604.46,719004619.6,1604.55,Comedy,Music,Family,Fantasy,,1960s
0.812194,A Hard Day's Night,6.9,1964,3515133.705,7034127.027000001,100.11,Comedy,Music,,,,1960s
0.663446,Marnie,7.2,1964,15010752.79,49211871.87,227.84,Crime,Drama,Mystery,Thriller,,1960s
0.633882,My Fair Lady,7.1,1964,119514546.0,506179253.5,323.53,Drama,Family,Music,Romance,,1960s
0.182922,The Night of the Iguana,5.7,1964,21090802.23,84363208.92,300.0,Drama,Romance,,,,1960s
3.072555,A Clockwork Orange,7.7,1971,11847428.81,143186947.6,1108.59,Science Fiction,Drama,,,,1970s
2.4306669999999997,Willy Wonka & the Chocolate Factory,7.2,1971,16155584.74,21540779.66,33.33,Family,Fantasy,,,,1970s
1.7551169999999998,Diamonds Are Forever,6.2,1971,38773403.38,624682610.1,1511.11,Adventure,Action,Thriller,Science Fiction,,1970s
0.885391,Dirty Harry,7.2,1971,21540779.66,193737772.2,799.4,Action,Crime,Thriller,,,1970s
0.8616299999999999,Escape from the Planet of the Apes,6.2,1971,13462987.29,66501260.4,393.96,Action,Science Fiction,,,,1970s
0.7351850000000001,Straw Dogs,6.8,1971,11847428.81,17511544.51,47.81,Crime,Drama,Thriller,Mystery,,1970s
0.627942,THX 1138,6.1,1971,4184296.4489999996,13123720.01,213.64,Drama,Mystery,Science Fiction,Thriller,,1970s
0.604241,The French Connection,7.0,1971,9693350.846,221647928.9,2186.6,Action,Crime,Thriller,,,1970s
0.560488,Play Misty for Me,5.8,1971,3904266.313,57083066.09,1362.07,Crime,Drama,Romance,Thriller,,1970s
0.317925,Shaft,6.2,1971,21540779.66,65277275.61,203.04,Adventure,Action,Thriller,Crime,,1970s
0.291077,Fiddler on the Roof,6.6,1971,48466754.23,56029345.0,15.6,Drama,Music,Romance,,,1970s
0.36930799999999997,The Last Picture Show,7.0,1971,7000753.3889999995,156886883.4,2141.0,Drama,,,,,1970s
0.275523,Vanishing Point,7.1,1971,7000753.3889999995,389168143.6,5458.95,Action,Thriller,Drama,,,1970s
2.679627,Total Recall,6.8,1990,108478405.1,436113096.9,302.03,Action,Adventure,Science Fiction,,,1990s
2.659926,Goodfellas,8.0,1990,41722463.51,78165189.58,87.35,Drama,Crime,,,,1990s
2.535646,Die Hard 2,6.4,1990,116822897.8,400587542.4,242.9,Action,Thriller,,,,1990s
2.441201,Back to the Future Part III,6.9,1990,66755941.61,408091726.3,511.32,Adventure,Action,Comedy,Science Fiction,Family,1990s
2.2858110000000003,Edward Scissorhands,7.4,1990,33377970.81,88451622.64,165.0,Fantasy,Drama,Romance,,,1990s
2.2120919999999997,Pretty Woman,6.9,1990,23364579.56,772700024.2,3207.14,Romance,Comedy,,,,1990s
1.761161,The Godfather: Part III,6.9,1990,90120521.18,228248681.2,153.27,Drama,Action,Thriller,Crime,,1990s
1.6959110000000002,Dances with Wolves,7.3,1990,36715767.89,707961527.2,1828.22,Adventure,Drama,Western,,,1990s
1.513223,Ghost,6.7,1990,36715767.89,842793762.9,2195.45,Fantasy,Drama,Thriller,Mystery,Romance,1990s
1.469009,Teenage Mutant Ninja Turtles,6.6,1990,22530130.29,337060620.7,1396.04,Science Fiction,Action,Adventure,Comedy,Family,1990s
1.295204,Misery,7.5,1990,33377970.81,102264882.2,206.38,Horror,Thriller,,,,1990s
1.243528,Rocky V,5.3,1990,70093738.69,200178301.8,185.59,Drama,,,,,1990s
1.1983469999999998,Child's Play 2,5.9,1990,21695681.02,59685828.18,175.1,Drama,Horror,,,,1990s
1.072912,The Hunt for Red October,6.9,1990,50.06695621,333.77970810000005,566.67,Action,Adventure,Thriller,,,1990s
1.034127,Predator 2,5.7,1990,58411448.91,95328015.33,63.2,Science Fiction,Action,Thriller,,,1990s
1.0198,Days of Thunder,5.8,1990,100133912.4,263553680.8,163.2,Adventure,,,,,1990s
0.9722219999999999,Miller's Crossing,7.4,1990,23364579.56,8478687.163999999,-63.71,Drama,Thriller,Crime,,,1990s
0.8902760000000001,Gremlins 2: The New Batch,6.1,1990,83444927.02,69229594.71,-17.04,Comedy,Horror,Fantasy,,,1990s
0.8555200000000001,Tremors,6.3,1990,18357883.94,81061739.9,341.56,Action,Horror,,,,1990s
0.774737,RoboCop 2,5.3,1990,58411448.91,76237242.94,30.52,Action,Adventure,Crime,Science Fiction,Thriller,1990s
0.768724,The Neverending Story II: The Next Chapter,5.7,1990,53404753.29,27175788.09,-49.11,Drama,Family,Fantasy,Adventure,,1990s
0.6444479999999999,Another 48 Hrs.,5.5,1990,63418144.53,256207591.6,304.0,Thriller,Action,Comedy,Crime,Drama,1990s
0.635353,Lionheart,5.8,1990,10013391.24,40184066.16,301.3,Action,Thriller,,,,1990s
0.610615,Death Warrant,5.4,1990,6675594.161,28126759.85,321.34,Action,Crime,Drama,Mystery,Thriller,1990s
0.521085,Wild at Heart,6.5,1990,15854536.13,24299574.96,53.27,Comedy,Crime,Thriller,,,1990s
0.51308,Flatliners,6.0,1990,43391362.05,102619344.6,136.5,Drama,Horror,Science Fiction,Thriller,,1990s
0.49950600000000006,Jacob's Ladder,6.8,1990,41722463.51,43333190.92,3.86,Drama,Mystery,Horror,,,1990s
0.48016899999999996,Cry-Baby,6.4,1990,18357883.94,13795687.77,-24.85,Music,Comedy,,,,1990s
0.465917,Mo' Better Blues,6.0,1990,16688985.4,26958707.78,61.54,Drama,Romance,,,,1990s
0.45993199999999995,Dark Angel,5.4,1990,11682289.78,15402933.86,31.85,Action,Thriller,Science Fiction,Crime,Horror,1990s
0.438396,Dick Tracy,5.7,1990,78438231.39,173129408.4,120.72,Adventure,Action,Comedy,Thriller,Crime,1990s
0.429512,Darkman,6.0,1990,26702376.65,81573260.64,205.49,Action,Science Fiction,Crime,,,1990s
0.42046999999999995,Night of the Living Dead,6.7,1990,7009373.869,9738435.201,38.93,Horror,,,,,1990s
